TXKEY,Class
T49843,0
T226341,0
T148513,0
T270732,0
T163344,0
T81697,0
T56934,0
T251612,0
T133344,0
T256244,0
T63012,0
T69133,0
T245956,0
T197554,0
T67314,0
T260661,0
T166797,0
T188040,0
T264372,0
T79143,0
T271671,0
T185893,0
T284232,0
T277410,0
T169231,0
T225863,0
T255516,0
T107656,0
T83515,0
T219738,0
T185189,0
T164299,0
T266719,0
T241830,0
T83060,0
T280887,0
T176653,0
T198223,0
T51645,0
T94472,0
T126631,0
T35407,0
T241194,0
T52340,0
T245494,0
T54946,0
T18950,0
T271342,0
T144621,0
T180026,0
T108507,0
T270948,0
T222071,0
T71267,0
T48451,0
T40985,0
T70500,0
T258916,0
T169371,0
T144906,0
T247770,0
T121445,0
T118502,0
T172180,0
T49388,0
T131213,0
T46343,0
T57297,0
T127748,0
T109293,0
T182958,0
T190604,0
T145205,0
T87519,0
T212026,0
T126004,0
T73702,0
T137310,0
T81438,0
T274291,0
T271333,0
T41171,0
T26870,0
T56308,0
T262946,0
T199474,0
T19680,0
T46214,0
T267280,0
T118249,0
T72914,0
T27722,0
T47850,0
T256750,0
T128214,0
T109101,0
T64645,0
T55114,0
T132698,0
T231699,0
T112665,0
T62974,0
T3038,0
T246130,0
T220442,0
T34363,0
T135449,0
T80894,0
T255960,0
T276134,0
T37212,0
T276135,0
T195715,0
T206336,0
T177082,0
T209884,0
T515,0
T30063,0
T160477,0
T33516,0
T123022,0
T55082,0
T134759,0
T211593,0
T239828,0
T180481,0
T110696,0
T208162,0
T97113,0
T14253,0
T251938,0
T276800,0
T281537,0
T283172,0
T223481,0
T21139,0
T78213,0
T264973,0
T173018,0
T196569,0
T117641,0
T215918,0
T117497,0
T96629,0
T116062,0
T240140,0
T283525,0
T206262,0
T29791,0
T81605,0
T279038,0
T129630,0
T251996,0
T204920,0
T180052,0
T116859,0
T81481,0
T113550,0
T261451,0
T227802,0
T159451,0
T128824,0
T50117,0
T168645,0
T263253,0
T207130,0
T143817,0
T179184,0
T61904,0
T242996,0
T95653,0
T139602,0
T177602,0
T183621,0
T169024,0
T221798,0
T63475,0
T98315,0
T144671,0
T177842,0
T164244,0
T196156,0
T276771,0
T165983,0
T145922,0
T175699,0
T251060,0
T18761,0
T245783,0
T184859,0
T261064,0
T144516,0
T130363,0
T110280,0
T266325,0
T220593,0
T282552,0
T275570,0
T108123,0
T18284,0
T130140,0
T44482,0
T163645,0
T204318,0
T162180,0
T247583,0
T247254,0
T33807,0
T195862,0
T102410,0
T43407,0
T236114,0
T66038,0
T209755,0
T170999,0
T246669,0
T67310,0
T168118,0
T258676,0
T31186,0
T101101,0
T196301,0
T181962,0
T54947,0
T146847,0
T64229,0
T261821,0
T174236,0
T119437,0
T101800,0
T266014,0
T122850,0
T231853,0
T140469,0
T17534,0
T51189,0
T61885,0
T59482,0
T123307,0
T254339,0
T146003,0
T169488,0
T244740,0
T70332,0
T229083,0
T256431,0
T202142,0
T251917,0
T89379,0
T35740,0
T108336,0
T241832,0
T68920,0
T44021,0
T214670,0
T112933,0
T103761,0
T79634,0
T53763,0
T84239,0
T17087,0
T169676,0
T282385,0
T36416,0
T76497,0
T116096,0
T272547,0
T92601,0
T263957,0
T108732,0
T14272,0
T133484,0
T126366,0
T126435,0
T102209,0
T133958,0
T247943,0
T63567,0
T281927,0
T237619,0
T41658,0
T57971,0
T59374,0
T172717,0
T202268,0
T227698,0
T185500,0
T91061,0
T70660,0
T90303,0
T254560,0
T253295,0
T89437,0
T65488,0
T104188,0
T129254,0
T49046,0
T271266,0
T189973,0
T186489,0
T32653,0
T231976,0
T122016,0
T47572,0
T205802,0
T41787,0
T17013,0
T273221,0
T195497,0
T214164,0
T97053,0
T136802,0
T77965,0
T99957,0
T260304,0
T19033,0
T283662,0
T284355,0
T110485,0
T58810,0
T40376,0
T143016,0
T108117,0
T274261,0
T163970,0
T207113,0
T147253,0
T216112,0
T197073,0
T185632,0
T182744,0
T198924,0
T57616,0
T31348,0
T166494,0
T217604,0
T58187,0
T23618,0
T131060,0
T170624,0
T128272,0
T250986,0
T25476,0
T209282,0
T251355,0
T204608,0
T260356,0
T270001,0
T91194,0
T196150,0
T228576,0
T57350,0
T84013,0
T134860,0
T77942,0
T88841,0
T126657,0
T171298,0
T24972,0
T256660,0
T184588,0
T63001,0
T226898,0
T41228,0
T14507,0
T170699,0
T100513,0
T110325,0
T214589,0
T196370,0
T211746,0
T208725,0
T175877,0
T258184,0
T64377,0
T148315,0
T245988,0
T122202,0
T262182,0
T199466,0
T265953,0
T58669,0
T217496,0
T222445,0
T198910,0
T246447,0
T170581,0
T108426,0
T48052,0
T122285,0
T234508,0
T167407,0
T276494,0
T245841,0
T203243,0
T53371,0
T228749,0
T272273,0
T252907,0
T21943,0
T250621,0
T112330,0
T139621,0
T114301,0
T78892,0
T244290,0
T199268,0
T278351,0
T195984,0
T161757,0
T246905,0
T67645,0
T229707,0
T89738,0
T265066,0
T193601,0
T239721,0
T229709,0
T38661,0
T131795,0
T244310,0
T11231,0
T142737,0
T18344,0
T44476,0
T82717,0
T161749,0
T235894,0
T23049,0
T97756,0
T270814,0
T165375,0
T114577,0
T262441,0
T196169,0
T228356,0
T28118,0
T237909,0
T178617,0
T76770,0
T69911,0
T107771,0
T187915,0
T234477,0
T232313,0
T68679,0
T127510,0
T102031,0
T199838,0
T17722,0
T142241,0
T205053,0
T216688,0
T118074,0
T235752,0
T251490,0
T193329,0
T136452,0
T192842,0
T283403,0
T100511,0
T142377,0
T251446,0
T223457,0
T168482,0
T84079,0
T124889,0
T243489,0
T3515,0
T3569,0
T3631,0
T176279,0
T198630,0
T111151,0
T92732,0
T95090,0
T212763,0
T139908,0
T278363,0
T54172,0
T90167,0
T89124,0
T25905,0
T16052,0
T218565,0
T56358,0
T41208,0
T183293,0
T40641,0
T276743,0
T115873,0
T60438,0
T48853,0
T273607,0
T17616,0
T24102,0
T184043,0
T277693,0
T131515,0
T229397,0
T60339,0
T278009,0
T248306,0
T159086,0
T134019,0
T79327,0
T213202,0
T194781,0
T66081,0
T126731,0
T17716,0
T240127,0
T25720,0
T277351,0
T169790,0
T282762,0
T67632,0
T114928,0
T230413,0
T273198,0
T53909,0
T71602,0
T39660,0
T89418,0
T167076,0
T159413,0
T198728,0
T218061,0
T106102,0
T208511,0
T210864,0
T238286,0
T229,0
T222316,0
T257098,0
T214313,0
T189548,0
T30558,0
T128566,0
T123787,0
T70126,0
T98395,0
T284120,0
T249527,0
T223429,0
T134918,0
T67990,0
T214616,0
T32400,0
T118222,0
T66091,0
T211898,0
T78097,0
T54932,0
T58700,0
T129981,0
T281522,0
T248572,0
T207167,0
T20536,0
T60430,0
T147935,0
T57026,0
T112498,0
T68670,0
T191889,0
T66115,0
T94362,0
T207894,0
T31368,0
T121569,0
T219299,0
T207777,0
T144355,0
T232810,0
T73568,0
T19722,0
T200671,0
T76955,0
T176912,0
T273147,0
T48069,0
T119804,0
T15406,0
T243866,0
T273813,0
T247682,0
T106804,0
T120148,0
T210970,0
T120517,0
T236865,0
T249572,0
T18358,0
T264013,0
T36994,0
T179413,0
T122583,0
T197285,0
T248924,0
T117598,0
T115979,0
T159941,0
T69936,0
T174146,0
T281741,0
T37214,0
T31217,0
T130283,0
T130053,0
T231135,0
T190108,0
T163708,0
T102547,0
T217085,0
T93561,0
T252712,0
T124046,0
T182449,0
T2405,0
T81362,0
T41462,0
T36447,0
T46371,0
T268783,0
T94800,0
T213505,0
T132765,0
T234410,0
T161326,0
T177474,0
T87009,0
T270550,0
T258483,0
T253795,0
T71981,0
T203901,0
T236935,0
T240888,0
T204727,0
T219977,0
T261161,0
T241244,0
T243106,0
T103221,0
T272865,0
T61651,0
T47941,0
T164332,0
T67007,0
T110721,0
T21021,0
T69358,0
T61520,0
T240210,0
T89330,0
T208766,0
T31269,0
T92052,0
T53784,0
T174620,0
T56440,0
T189898,0
T107590,0
T249978,0
T121315,0
T122519,0
T80442,0
T176550,0
T134670,0
T235857,0
T222171,0
T119738,0
T112289,0
T82142,0
T109067,0
T251537,0
T214310,0
T167749,0
T230049,0
T126423,0
T126547,0
T126162,0
T185589,0
T39983,0
T179556,0
T113018,0
T57701,0
T52100,0
T136458,0
T209083,0
T50636,0
T40953,0
T169744,0
T124558,0
T111188,0
T90880,0
T146718,0
T235255,0
T178125,0
T124038,0
T121700,0
T196278,0
T218076,0
T127457,0
T134123,0
T219429,0
T242585,0
T108369,0
T119359,0
T213090,0
T180116,0
T260257,0
T102904,0
T119490,0
T145687,0
T117428,0
T226553,0
T99377,0
T64945,0
T103088,0
T72721,0
T185842,0
T207836,0
T160451,0
T255124,0
T189073,0
T279063,0
T272442,0
T124215,0
T168452,0
T266468,0
T141249,0
T160389,0
T200389,0
T138043,0
T67722,0
T143424,0
T41504,0
T272763,0
T120923,0
T137377,0
T1537,0
T76744,0
T35788,0
T95841,0
T53705,0
T102012,0
T258200,0
T249066,0
T240320,0
T254444,0
T208078,0
T172464,0
T159632,0
T190946,0
T177350,0
T91232,0
T98214,0
T243132,0
T261029,0
T143840,0
T186895,0
T62551,0
T30604,0
T207709,0
T104017,0
T77373,0
T62886,0
T95114,0
T188362,0
T175128,0
T93490,0
T110047,0
T220645,0
T25131,0
T267439,0
T246113,0
T270956,0
T238086,0
T188774,0
T226890,0
T271502,0
T53201,0
T96633,0
T86980,0
T239069,0
T101688,0
T260550,0
T240920,0
T214738,0
T229313,0
T140815,0
T253412,0
T276845,0
T136772,0
T234488,0
T103313,0
T251011,0
T101216,0
T76340,0
T276275,0
T96452,0
T63724,0
T209305,0
T226073,0
T243009,0
T160466,0
T172185,0
T127776,0
T167586,0
T224539,0
T19816,0
T234537,0
T230367,0
T25609,0
T49700,0
T168917,0
T90128,0
T108229,0
T16251,0
T112355,0
T113563,0
T273615,0
T160179,0
T96794,0
T119363,0
T269574,0
T265359,0
T118105,0
T33077,0
T235222,0
T22226,0
T31976,0
T173915,0
T77774,0
T258236,0
T98540,0
T99124,0
T198160,0
T66133,0
T119488,0
T232268,0
T273231,0
T64200,0
T216117,0
T248902,0
T143563,0
T244325,0
T174947,0
T61562,0
T136214,0
T22674,0
T201463,0
T190934,0
T182927,0
T140704,0
T71249,0
T97540,0
T173203,0
T246936,0
T246196,0
T54031,0
T204308,0
T96200,0
T190827,0
T23634,0
T192792,0
T162509,0
T245778,0
T213783,0
T240601,0
T249043,0
T143913,0
T53974,0
T217915,0
T36355,0
T116472,0
T132110,0
T223907,0
T244450,0
T57210,0
T137880,0
T254867,0
T146626,0
T175721,0
T59314,0
T165937,0
T218857,0
T260717,0
T237076,0
T274067,0
T259228,0
T272238,0
T50203,0
T266257,0
T98412,0
T190927,0
T211057,0
T262357,0
T206361,0
T38886,0
T115671,0
T227414,0
T170951,0
T241900,0
T170453,0
T130395,0
T52910,0
T250724,0
T31593,0
T190191,0
T127086,0
T262563,0
T279358,0
T162958,0
T72,0
T44064,0
T65231,0
T50483,0
T278372,0
T219474,0
T70827,0
T59480,0
T207593,0
T249625,0
T177254,0
T265801,0
T271851,0
T277646,0
T234849,0
T201087,0
T46999,0
T102868,0
T114214,0
T31601,0
T162543,0
T192002,0
T139143,0
T72833,0
T113795,0
T62616,0
T143771,0
T145613,0
T104919,0
T281617,0
T63319,0
T215660,0
T33915,0
T210868,0
T37455,0
T19427,0
T250441,0
T145506,0
T145152,0
T2828,0
T124802,0
T281784,0
T108161,0
T79370,0
T177546,0
T266853,0
T126086,0
T48081,0
T22606,0
T58323,0
T126553,0
T180350,0
T188749,0
T148348,0
T70268,0
T31979,0
T129544,0
T72709,0
T31881,0
T52047,0
T65122,0
T121386,0
T226644,0
T263598,0
T56533,0
T268024,0
T124714,0
T102581,0
T126077,0
T131878,0
T255809,0
T17622,0
T54148,0
T209859,0
T98774,0
T252856,0
T179159,0
T264263,0
T216563,0
T269094,0
T248170,0
T141214,0
T20881,0
T236527,0
T220935,0
T178861,0
T281644,0
T192247,0
T38123,0
T190358,0
T49427,0
T15740,0
T220672,0
T114003,0
T53155,0
T105021,0
T245105,0
T179710,0
T223467,0
T111773,0
T64766,0
T209,0
T205958,0
T87862,0
T57545,0
T98906,0
T224573,0
T130883,0
T126849,0
T238615,0
T94952,0
T265281,0
T57339,0
T259590,0
T278773,0
T16220,0
T223477,0
T42039,0
T130374,0
T254488,0
T76478,0
T23854,0
T254331,0
T179496,0
T201806,0
T159152,0
T111597,0
T43015,0
T31995,0
T230847,0
T69797,0
T141599,0
T273661,0
T26046,0
T113389,0
T3035,0
T122475,0
T72227,0
T127069,0
T169173,0
T269704,0
T181377,0
T40526,0
T265339,0
T172604,0
T214766,0
T68447,0
T116801,0
T231408,0
T138874,0
T101683,0
T216108,0
T216110,0
T160786,0
T29921,0
T213836,0
T73933,0
T196279,0
T140783,0
T198318,0
T100011,0
T72459,0
T5378,0
T221924,0
T46057,0
T209373,0
T127587,0
T195246,0
T169348,0
T52325,0
T210337,0
T276483,0
T208289,0
T226780,0
T189140,0
T86742,0
T178450,0
T161716,0
T138143,0
T195050,0
T74071,0
T161523,0
T219368,0
T173383,0
T127391,0
T142351,0
T95495,0
T58488,0
T27464,0
T3193,0
T16094,0
T253533,0
T116773,0
T272198,0
T192759,0
T129615,0
T270981,0
T259789,0
T54278,0
T17798,0
T272144,0
T166955,0
T78281,0
T29327,0
T62842,0
T171617,0
T255512,0
T155484,0
T278605,0
T148138,0
T236870,0
T261360,0
T132371,0
T200698,0
T68692,0
T72585,0
T24987,0
T8738,0
T198874,0
T57109,0
T198805,0
T51290,0
T272217,0
T108878,0
T112911,0
T39711,0
T204378,0
T184426,0
T218123,0
T57858,0
T217195,0
T169730,0
T251231,0
T179980,0
T258871,0
T263437,0
T108158,0
T216509,0
T113034,0
T265665,0
T231496,0
T204234,0
T52658,0
T59238,0
T50406,0
T125242,0
T109267,0
T253600,0
T36196,0
T109229,0
T107001,0
T283883,0
T213606,0
T265790,0
T34266,0
T246041,0
T246969,0
T271401,0
T19939,0
T261086,0
T191298,0
T134288,0
T167367,0
T109958,0
T246643,0
T130708,0
T212330,0
T165763,0
T47395,0
T60461,0
T93493,0
T80173,0
T75104,0
T222643,0
T161891,0
T27275,0
T32412,0
T228913,0
T203294,0
T238200,0
T144574,0
T178674,0
T59763,0
T273484,0
T167210,0
T102008,0
T41499,0
T42381,0
T103528,0
T125473,0
T72746,0
T224334,0
T166350,0
T85389,0
T115169,0
T68737,0
T214033,0
T98236,0
T21384,0
T192455,0
T121826,0
T266112,0
T107787,0
T111349,0
T86030,0
T56898,0
T89643,0
T164457,0
T98041,0
T234927,0
T204129,0
T207990,0
T112976,0
T126676,0
T198535,0
T80263,0
T71734,0
T54414,0
T226554,0
T242738,0
T26874,0
T276582,0
T258744,0
T67445,0
T110884,0
T169226,0
T64147,0
T95352,0
T160745,0
T181565,0
T101578,0
T182614,0
T176239,0
T43904,0
T225702,0
T147241,0
T1444,0
T200796,0
T191061,0
T92240,0
T200091,0
T83391,0
T144479,0
T258067,0
T143405,0
T17619,0
T37123,0
T260392,0
T277155,0
T252221,0
T23531,0
T94135,0
T177123,0
T221883,0
T117131,0
T112848,0
T175183,0
T26230,0
T190465,0
T98776,0
T141400,0
T199439,0
T66996,0
T239013,0
T71245,0
T68772,0
T29899,0
T99252,0
T118529,0
T269371,0
T19641,0
T236353,0
T173063,0
T175291,0
T189757,0
T175469,0
T20032,0
T123791,0
T238833,0
T271256,0
T94835,0
T270871,0
T178848,0
T265116,0
T110532,0
T192108,0
T99214,0
T2221,0
T272459,0
T73120,0
T170556,0
T277414,0
T18510,0
T197865,0
T187871,0
T202211,0
T50547,0
T268438,0
T177171,0
T266320,0
T93709,0
T139398,0
T63572,0
T74531,0
T69546,0
T256250,0
T103665,0
T218326,0
T211781,0
T103637,0
T208671,0
T121247,0
T70143,0
T181465,0
T248093,0
T61320,0
T281319,0
T65857,0
T88442,0
T128609,0
T31485,0
T175259,0
T104512,0
T27073,0
T28160,0
T160797,0
T229156,0
T2292,0
T144401,0
T51999,0
T267180,0
T86126,0
T79486,0
T53890,0
T49698,0
T250699,0
T59574,0
T266631,0
T207370,0
T205235,0
T190375,0
T236770,0
T22418,0
T95440,0
T132221,0
T88859,0
T27333,0
T33683,0
T259726,0
T147953,0
T93901,0
T39967,0
T275471,0
T275836,0
T130182,0
T228038,0
T17445,0
T51703,0
T104668,0
T112741,0
T45520,0
T184284,0
T71384,0
T260025,0
T259663,0
T79548,0
T175518,0
T250729,0
T131279,0
T78599,0
T203730,0
T277561,0
T49522,0
T212203,0
T269722,0
T162877,0
T30653,0
T41367,0
T220070,0
T16224,0
T231979,0
T210906,0
T62693,0
T51106,0
T217637,0
T148511,0
T66141,0
T248385,0
T181794,0
T134882,0
T171705,0
T16950,0
T166746,0
T279309,0
T23555,0
T106325,0
T171277,0
T250895,0
T59223,0
T283444,0
T174144,0
T104923,0
T15636,0
T177297,0
T127647,0
T116936,0
T239157,0
T106594,0
T227043,0
T96940,0
T137326,0
T227158,0
T175150,0
T204029,0
T231237,0
T92909,0
T134137,0
T25490,0
T184989,0
T139663,0
T443,0
T91021,0
T851,0
T269009,0
T12448,0
T73244,0
T255236,0
T60920,0
T262009,0
T170127,0
T245997,0
T126220,0
T213921,0
T126347,0
T221146,0
T219499,0
T213665,0
T50276,0
T126954,0
T101738,0
T73277,0
T225040,0
T218790,0
T70053,0
T77340,0
T269637,0
T269544,0
T62618,0
T90759,0
T226544,0
T37606,0
T107634,0
T277227,0
T56218,0
T116003,0
T18243,0
T197670,0
T35367,0
T233367,0
T18361,0
T268362,0
T42621,0
T268052,0
T258308,0
T230987,0
T268678,0
T86765,0
T110828,0
T59551,0
T124592,0
T122851,0
T165233,0
T64186,0
T54486,0
T27729,0
T81174,0
T184231,0
T252384,0
T242951,0
T78387,0
T45995,0
T161522,0
T61331,0
T280955,0
T144800,0
T184828,0
T127872,0
T116572,0
T162672,0
T163415,0
T114960,0
T140725,0
T60204,0
T146421,0
T139850,0
T165140,0
T76730,0
T66145,0
T264551,0
T26883,0
T62538,0
T198988,0
T243542,0
T108781,0
T53901,0
T277122,0
T238736,0
T132028,0
T88144,0
T38488,0
T14612,0
T75861,0
T240485,0
T117841,0
T89821,0
T140641,0
T2139,0
T29888,0
T103704,0
T279,0
T227335,0
T82477,0
T48951,0
T36815,0
T178756,0
T186571,0
T109751,0
T67067,0
T131220,0
T281378,0
T219504,0
T113204,0
T224249,0
T73863,0
T176091,0
T173391,0
T26624,0
T55885,0
T261405,0
T32069,0
T239589,0
T274695,0
T68431,0
T141936,0
T243381,0
T241279,0
T168857,0
T20908,0
T31625,0
T106160,0
T52745,0
T90645,0
T226312,0
T75213,0
T235657,0
T140199,0
T268601,0
T66778,0
T77277,0
T171956,0
T126564,0
T253063,0
T133788,0
T256815,0
T93271,0
T97031,0
T3255,0
T137314,0
T59753,0
T28060,0
T284694,0
T271272,0
T124471,0
T55014,0
T275413,0
T239669,0
T189189,0
T190458,0
T66548,0
T178755,0
T145761,0
T277625,0
T173409,0
T202928,0
T54515,0
T236808,0
T90686,0
T272570,0
T194778,0
T98304,0
T138723,0
T209791,0
T146692,0
T137328,0
T95711,0
T89482,0
T198636,0
T92131,0
T225146,0
T56263,0
T219087,0
T228297,0
T165430,0
T138580,0
T19046,0
T50767,0
T132173,0
T130291,0
T269365,0
T93773,0
T61988,0
T171652,0
T76851,0
T236515,0
T64532,0
T119133,0
T76821,0
T49849,0
T107497,0
T204520,0
T225236,0
T219675,0
T106015,0
T770,0
T53095,0
T212652,0
T119024,0
T43137,0
T208222,0
T244108,0
T74130,0
T115962,0
T110541,0
T184268,0
T194155,0
T263277,0
T60520,0
T123899,0
T267035,0
T136720,0
T190104,0
T24790,0
T41968,0
T241822,0
T197818,0
T266217,0
T40972,0
T136607,0
T40711,0
T233049,0
T142930,0
T137784,0
T284294,0
T75839,0
T270176,0
T110401,0
T40565,0
T169331,0
T240660,0
T117796,0
T198550,0
T122302,0
T252019,0
T272684,0
T91337,0
T188698,0
T256589,0
T56119,0
T281062,0
T226227,0
T284415,0
T22254,0
T66473,0
T3693,0
T125158,0
T38458,0
T247022,0
T132717,0
T237989,0
T224859,0
T65777,0
T114008,0
T159992,0
T212061,0
T213482,0
T170419,0
T68479,0
T81396,0
T94301,0
T137561,0
T138111,0
T112095,0
T192848,0
T144590,0
T15396,0
T78251,0
T63035,0
T18203,0
T160568,0
T30793,0
T69614,0
T199950,0
T46892,0
T107623,0
T269516,0
T147578,0
T102175,0
T64898,0
T71892,0
T18276,0
T25920,0
T111568,0
T872,0
T125557,0
T98272,0
T279224,0
T266238,0
T264340,0
T87872,0
T227210,0
T204056,0
T171667,0
T263693,0
T139149,0
T57622,0
T235885,0
T73588,0
T124973,0
T274924,0
T76361,0
T204239,0
T135749,0
T25038,0
T144707,0
T79109,0
T135655,0
T120782,0
T265732,0
T99909,0
T99354,0
T215515,0
T201378,0
T224973,0
T113846,0
T113458,0
T205029,0
T211688,0
T254557,0
T1702,0
T277968,0
T189651,0
T24727,0
T200779,0
T71605,0
T80020,0
T265696,0
T84570,0
T17540,0
T135590,0
T145649,0
T238232,0
T112917,0
T65265,0
T31649,0
T57311,0
T161704,0
T200777,0
T76787,0
T36609,0
T221793,0
T209190,0
T201305,0
T67358,0
T84291,0
T232713,0
T105722,0
T136570,0
T84170,0
T161824,0
T200052,0
T204001,0
T189692,0
T234625,0
T134095,0
T144054,0
T167229,0
T146462,0
T179478,0
T243918,0
T62017,0
T60653,0
T236420,0
T195242,0
T216252,0
T172483,0
T204665,0
T243993,0
T31633,0
T232520,0
T96148,0
T59235,0
T82289,0
T70062,0
T60554,0
T244016,0
T230804,0
T207158,0
T2646,0
T162552,0
T131846,0
T280756,0
T169044,0
T105572,0
T18140,0
T187329,0
T180436,0
T261270,0
T206524,0
T80931,0
T282180,0
T241338,0
T279011,0
T215084,0
T175881,0
T121638,0
T103055,0
T212863,0
T113457,0
T14432,0
T192305,0
T108502,0
T184853,0
T162399,0
T51352,0
T207793,0
T259201,0
T118015,0
T22036,0
T219355,0
T43436,0
T88147,0
T224092,0
T222932,0
T66207,0
T256812,0
T172383,0
T245131,0
T125590,0
T177421,0
T39577,0
T138881,0
T895,0
T228332,0
T59924,0
T81578,0
T162569,0
T23419,0
T239070,0
T93122,0
T107507,0
T117252,0
T186584,0
T130086,0
T216597,0
T202553,0
T261828,0
T168576,0
T249681,0
T25039,0
T225058,0
T163945,0
T265331,0
T275671,0
T34888,0
T264809,0
T173799,0
T244230,0
T243070,0
T259438,0
T159312,0
T65858,0
T109710,0
T257868,0
T264491,0
T122268,0
T32606,0
T217117,0
T257197,0
T264692,0
T122699,0
T256210,0
T222285,0
T254653,0
T259202,0
T85470,0
T206928,0
T16211,0
T113996,0
T42044,0
T265232,0
T66013,0
T23033,0
T125456,0
T33704,0
T269539,0
T190701,0
T96188,0
T140228,0
T282299,0
T166101,0
T18606,0
T25761,0
T253092,0
T283996,0
T26082,0
T143790,0
T181744,0
T183742,0
T53051,0
T92881,0
T199682,0
T132250,0
T19996,0
T43750,0
T31411,0
T266377,0
T162421,0
T19228,0
T47979,0
T262068,0
T97984,0
T67326,0
T47787,0
T132846,0
T223872,0
T24744,0
T14955,0
T111555,0
T213708,0
T25517,0
T46986,0
T124458,0
T212019,0
T221796,0
T237917,0
T105401,0
T118099,0
T73490,0
T116236,0
T78735,0
T107716,0
T58614,0
T268739,0
T184914,0
T192068,0
T206422,0
T96829,0
T60930,0
T234150,0
T174863,0
T192262,0
T49967,0
T135189,0
T107457,0
T269561,0
T28199,0
T130226,0
T234390,0
T271988,0
T132464,0
T2674,0
T75124,0
T131049,0
T91196,0
T20688,0
T28714,0
T107809,0
T198159,0
T197085,0
T90453,0
T32006,0
T15191,0
T142723,0
T165613,0
T175607,0
T40689,0
T255612,0
T85980,0
T145525,0
T75765,0
T51704,0
T97400,0
T165852,0
T264660,0
T136529,0
T19755,0
T136239,0
T169330,0
T129942,0
T141919,0
T184878,0
T117919,0
T221556,0
T1042,0
T112932,0
T268081,0
T41113,0
T81322,0
T240487,0
T42146,0
T215744,0
T168393,0
T67011,0
T86258,0
T166107,0
T107772,0
T59660,0
T65241,0
T79475,0
T178267,0
T105332,0
T76946,0
T89841,0
T51706,0
T166495,0
T15461,0
T223013,0
T222289,0
T19589,0
T258219,0
T86803,0
T18224,0
T232404,0
T246650,0
T147723,0
T185681,0
T190046,0
T134865,0
T21340,0
T173753,0
T281982,0
T120786,0
T20200,0
T143008,0
T282608,0
T231942,0
T77300,0
T93733,0
T41713,0
T196306,0
T18798,0
T66470,0
T196147,0
T234785,0
T284466,0
T278453,0
T144966,0
T262331,0
T53694,0
T55514,0
T131896,0
T232888,0
T118256,0
T229129,0
T77335,0
T216030,0
T97055,0
T265515,0
T30428,0
T140180,0
T141346,0
T29680,0
T111377,0
T124246,0
T274997,0
T146253,0
T177484,0
T191617,0
T238463,0
T78845,0
T211791,0
T268617,0
T180020,0
T283748,0
T112339,0
T215,0
T194225,0
T274523,0
T112131,0
T61426,0
T232801,0
T265471,0
T205739,0
T52734,0
T218967,0
T46567,0
T169072,0
T91241,0
T232790,0
T260539,0
T222066,0
T19826,0
T111627,0
T103990,0
T101245,0
T64666,0
T32992,0
T89179,0
T272689,0
T225839,0
T53750,0
T71391,0
T95918,0
T85981,0
T259153,0
T82328,0
T200305,0
T167256,0
T197695,0
T169198,0
T189227,0
T43478,0
T56796,0
T216815,0
T173088,0
T94447,0
T87514,0
T280174,0
T270318,0
T207209,0
T107893,0
T219343,0
T214654,0
T202366,0
T215963,0
T113921,0
T162214,0
T127067,0
T3268,0
T126519,0
T118299,0
T219300,0
T204354,0
T270062,0
T49914,0
T34699,0
T248221,0
T2203,0
T167373,0
T48201,0
T58620,0
T241385,0
T187881,0
T68966,0
T135973,0
T145971,0
T143202,0
T132848,0
T273125,0
T162040,0
T34411,0
T80222,0
T72102,0
T54697,0
T58851,0
T265538,0
T15717,0
T75388,0
T278433,0
T173985,0
T214730,0
T114082,0
T132629,0
T203762,0
T79021,0
T257320,0
T205358,0
T31836,0
T101290,0
T259855,0
T267877,0
T77939,0
T118569,0
T49555,0
T31709,0
T171178,0
T268230,0
T112212,0
T57906,0
T39469,0
T33353,0
T66590,0
T52257,0
T226423,0
T255665,0
T248555,0
T276645,0
T19477,0
T185638,0
T21825,0
T120173,0
T112905,0
T47277,0
T234362,0
T268185,0
T42987,0
T226574,0
T124826,0
T28202,0
T162993,0
T59198,0
T249085,0
T177,0
T114809,0
T119980,0
T67009,0
T251136,0
T200476,0
T147879,0
T226258,0
T115357,0
T56755,0
T103509,0
T114708,0
T166519,0
T46281,0
T278397,0
T207889,0
T49262,0
T173917,0
T94556,0
T244280,0
T58679,0
T233084,0
T173773,0
T280538,0
T212204,0
T3447,0
T85028,0
T128947,0
T87507,0
T276528,0
T147904,0
T270965,0
T3663,0
T214373,0
T232868,0
T67122,0
T269125,0
T55818,0
T250967,0
T90826,0
T30659,0
T86842,0
T101715,0
T49310,0
T195455,0
T37478,0
T269787,0
T250551,0
T188898,0
T265407,0
T27426,0
T19106,0
T104791,0
T127230,0
T88665,0
T169552,0
T251409,0
T277382,0
T67687,0
T237112,0
T267200,0
T100338,0
T50861,0
T60531,0
T87262,0
T102080,0
T89254,0
T87288,0
T101968,0
T85364,0
T16005,0
T84923,0
T89369,0
T17871,0
T87185,0
T87170,0
T89361,0
T89463,0
T89314,0
T14989,0
T14992,0
T17844,0
T87154,0
T84896,0
T80863,0
T87142,0
T87041,0
T82945,0
T15971,0
T80836,0
T56738,0
T81834,0
T259111,0
T45388,0
T126997,0
T162974,0
T284151,0
T39034,0
T253442,0
T148310,0
T98594,0
T58053,0
T282017,0
T11715,0
T112254,0
